"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:27:41,FALSE,NA,"915252022923816960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vauxhall23",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:25:51,FALSE,NA,"915251561248559106",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ultimateldy",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:25:21,FALSE,NA,"915251436518297601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FredStaples3",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:24:10,FALSE,NA,"915251136550064140",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joey_girardi",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:23:52,FALSE,NA,"915251063590178816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandyTesiwna",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:23:41,FALSE,NA,"915251016479715328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tilned",795,TRUE,FALSE,NA,NA
"7 days until #election day in #Liberia! Check out @NDI's Election Spotlight to stay up-to-date on the issues! https://t.co/HyG7Cr9J4v",FALSE,5,NA,2017-10-03 16:23:30,FALSE,NA,"915250970371792896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gregory_zitelli",3,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:23:22,FALSE,NA,"915250934980235264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","zenaandme",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:23:15,FALSE,NA,"915250906152570881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Skypilot195",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:23:05,FALSE,NA,"915250866365566976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merschen55",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:22:30,FALSE,NA,"915250720609144832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BasedTrumpProud",795,TRUE,FALSE,NA,NA
"RT @LibrariesBuild: 1st public question in the Nov #NJ Gen. #Election will be approval of NJ #Library #Construction Bond Act. See text: htt…",FALSE,0,NA,2017-10-03 16:22:22,FALSE,NA,"915250684227878912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamesfraleigh",6,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:22:14,FALSE,NA,"915250649801117696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GraceKens1",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:21:51,FALSE,NA,"915250553155985413",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","President1Trump",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:21:49,FALSE,NA,"915250545459437568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","comermd",795,TRUE,FALSE,NA,NA
"@republic They just speak in #Election States.
Public should #Awake.

#GhantiBajao",FALSE,0,"republic",2017-10-03 16:21:46,FALSE,"915250266609291264","915250533090209792","811972460560019456","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giriraj76",0,FALSE,FALSE,NA,NA
"Read More:https://t.co/pStXFtyhod

#Petition #challenging #Election Act 2017 #submitted in #Supreme #Court https://t.co/Kz2qnvO4hS",FALSE,1,NA,2017-10-03 16:21:39,FALSE,NA,"915250505307258881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DailyQudrat",0,FALSE,FALSE,NA,NA
"Don't miss out on this evening's forum. Meet and greet at SOTB at 4:45-5:45, with forum beginning at 6pm. Make an informed vote! #election",FALSE,2,NA,2017-10-03 16:17:04,FALSE,NA,"915249351709954048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MFedeyko",1,FALSE,FALSE,NA,NA
"RT @LibrariesBuild: 1st public question in the Nov #NJ Gen. #Election will be approval of NJ #Library #Construction Bond Act. See text: htt…",FALSE,0,NA,2017-10-03 16:16:54,FALSE,NA,"915249310752747521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PamelaBarroway",6,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:15:09,FALSE,NA,"915248866999627777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImaGodsend4u",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:15:06,FALSE,NA,"915248856555835393",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Alexeicat778",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:13:14,FALSE,NA,"915248387162767360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jricks8",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:13:08,FALSE,NA,"915248363028725761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALR22971281",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:10:45,FALSE,NA,"915247760529674240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClivetheClubGuy",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:09:54,FALSE,NA,"915247548381532160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","W_C_Patriot",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:07:26,FALSE,NA,"915246927830163457",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","firelooker",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:07:15,FALSE,NA,"915246879289561088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vmwilliamson1",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:05:48,FALSE,NA,"915246516335517696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nancy73gg",795,TRUE,FALSE,NA,NA
"Summer reading! An alternative #election story #Thriller @Jjjemmmm https://t.co/8Qv3x6y8nh https://t.co/tzaT9d3mAu",FALSE,0,NA,2017-10-03 16:05:41,FALSE,NA,"915246488459948032",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","Booktweat",0,FALSE,FALSE,NA,NA
"Summer reading! An alternative #election story #Thriller @Jjjemmmm https://t.co/PgWoYpc12Y https://t.co/n3fTAX7mwd",FALSE,0,NA,2017-10-03 16:05:41,FALSE,NA,"915246488179032064",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","ebookbuzzer",0,FALSE,FALSE,NA,NA
"Summer reading! An alternative #election story #Thriller @Jjjemmmm https://t.co/0bnvVPlvdp https://t.co/gPPX8IvOsA",FALSE,1,NA,2017-10-03 16:05:41,FALSE,NA,"915246486912327680",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","EnasReview",0,FALSE,FALSE,NA,NA
"Summer reading! An alternative #election story #Thriller @Jjjemmmm https://t.co/TPW9mVKQ0Y https://t.co/XCSHG2wg2N",FALSE,0,NA,2017-10-03 16:05:41,FALSE,NA,"915246486409027585",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","enasreviews",0,FALSE,FALSE,NA,NA
"to raise support rate,
#Japanese Abe Govt expects more #NorthKorea #missile #launch during #election

#Japan
#NorthKoreaNukes
#UnitedNations",FALSE,0,NA,2017-10-03 16:05:33,FALSE,NA,"915246451025895424",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","331107adp1",0,FALSE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-03 16:03:39,FALSE,NA,"915245975802978304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alex_machined",268,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:01:29,FALSE,NA,"915245429138219009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shirleyinmccall",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 16:00:56,FALSE,NA,"915245290206179328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drivenlife33",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:55:40,FALSE,NA,"915243964256493568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmilat68",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:55:07,FALSE,NA,"915243826285039617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caselvis58",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:54:47,FALSE,NA,"915243745473388544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kennethkline13",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:53:59,FALSE,NA,"915243541286309888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","texasfrederick",795,TRUE,FALSE,NA,NA
"#Congrats to our #Founder @StevenSEdwards on his #election to the @mdchamber #BoardofDirectors. #Local #MDBusiness… https://t.co/R0PdNFnuS6",FALSE,3,NA,2017-10-03 15:50:31,TRUE,NA,"915242668648693760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdwPS",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:47:44,FALSE,NA,"915241968711622656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","williamlharbuck",795,TRUE,FALSE,NA,NA
"Everyone but these two should be #unemployed next #election; or the #citizens of their #states are okay with #mass… https://t.co/pspfR7QSem",FALSE,0,NA,2017-10-03 15:47:08,TRUE,NA,"915241820044644352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciaogirl9",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:46:46,FALSE,NA,"915241724171231233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CGHallenbeck",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:44:49,FALSE,NA,"915241234540650498",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichardTinsle20",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:44:43,FALSE,NA,"915241209957896192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tia6sc",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:36:12,FALSE,NA,"915239065351487488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","steveveling",795,TRUE,FALSE,NA,NA
"How do the #markets usually react to elections? Was the 2016 #election any different? https://t.co/FtALsHc6op",FALSE,0,NA,2017-10-03 15:34:56,FALSE,NA,"915238747163316225",NA,"<a href=""https://secure.fmgsuite.com"" rel=""nofollow"">FMG Social</a>","AffinityWM",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:32:14,FALSE,NA,"915238070319955969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tammytrue8",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:30:16,FALSE,NA,"915237574523813888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plaintruther1",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:27:26,FALSE,NA,"915236859349028867",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FR33DOMisntFR33",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:25:21,FALSE,NA,"915236338080808960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LynnDoles",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:24:39,FALSE,NA,"915236158321364993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nogendertoabuse",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:24:09,FALSE,NA,"915236033712844800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bestra6169",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:23:13,FALSE,NA,"915235799272214533",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SonOfScotland70",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:22:29,FALSE,NA,"915235614928318464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LRiff3",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:21:55,FALSE,NA,"915235473500536833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deborah93830378",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:21:50,FALSE,NA,"915235451228876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newyEr17",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:21:31,FALSE,NA,"915235372359090178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zebra78610",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:21:31,FALSE,NA,"915235372065366016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LennyKeller",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:21:20,FALSE,NA,"915235324141371392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BryanBarton16",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:20:20,FALSE,NA,"915235071937990656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fitgurlgo",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:19:47,FALSE,NA,"915234936038273024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","laneylane25",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:19:36,FALSE,NA,"915234890861424642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ennykinpa",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:19:16,FALSE,NA,"915234804530122752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Princes63172879",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:18:46,FALSE,NA,"915234677459386368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dghester2",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:18:30,FALSE,NA,"915234610807808001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tharealsippboi",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:17:18,FALSE,NA,"915234310667501568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_DandyMurdock_",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:16:46,FALSE,NA,"915234177238339584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foxybubba18",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:16:25,FALSE,NA,"915234088805654528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jstefan",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:15:44,FALSE,NA,"915233917514416130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quinnnelly1",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:15:25,FALSE,NA,"915233836631552000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laruzer45",795,TRUE,FALSE,NA,NA
"RT @jim3love: There'll be #NO #election in #Anambra #Biafraland come 18th Nov 2017. We must do everything possible to restore #Biafra. 
#Bi…",FALSE,0,NA,2017-10-03 15:15:24,FALSE,NA,"915233833821380608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bestcloud85",44,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:15:06,FALSE,NA,"915233757430501377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrinaAltadonna",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:14:41,FALSE,NA,"915233651767615488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmarserl",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:14:20,FALSE,NA,"915233564396007424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joynorthga",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-03 15:14:17,FALSE,NA,"915233550613438464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sniper3V",795,TRUE,FALSE,NA,NA
